Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000562,5/10/2024 14:54,Christina Perez,"Bread, Shaving Cream, Dish Soap, Milk, Ketchup, Olive Oil, Light Bulb, Spinach",8,64.44,Mobile Payment,Atlanta,Supermarket,FALSE,Professional,Winter,None
1000000563,9/2/2020 12:06,Mark Morales,"Mustard, Shaving Cream, Light Bulb, Spinach",1,45.68,Credit Card,Boston,Convenience Store,TRUE,Middle-Aged,Winter,None
1000000564,12/29/2021 17:42,Vickie Brooks,"Mustard, Milk, Olive Oil, Ice Cream, Shaving Cream, Ketchup, Tissues, Bread",8,87.9,Mobile Payment,Dallas,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000000565,12/21/2020 6:59,David Montoya,"Shaving Cream, Bread, Ketchup, Dish Soap",1,6.34,Cash,Houston,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000000566,4/13/2020 5:33,Logan Adams,"Dish Soap, Olive Oil, Ketchup, Mustard",7,21.05,Mobile Payment,Miami,Specialty Store,TRUE,Student,Summer,Discount on Selected Items
1000000567,4/21/2024 3:45,Nicole Jones,"Tissues, Ice Cream, Ketchup, Light Bulb, Mustard, Spinach, Dish Soap, Milk, Bread, Shaving Cream, Olive Oil",8,83.12,Cash,Atlanta,Supermarket,TRUE,Homemaker,Winter,None
1000000568,3/4/2021 5:17,Steven Robinson,"Milk, Ice Cream, Olive Oil, Shaving Cream, Light Bulb, Tissues, Dish Soap",5,40.92,Cash,Dallas,Warehouse Club,TRUE,Teenager,Fall,Discount on Selected Items
1000000569,4/26/2023 0:12,Maureen Pace,"Ketchup, Tissues, Mustard, Shaving Cream",1,41.66,Mobile Payment,Dallas,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000000570,2/24/2024 1:17,Kristopher Cook,"Ketchup, Olive Oil, Bread, Milk",2,31.57,Mobile Payment,Seattle,Department Store,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000000571,7/12/2023 14:15,Donald Harris,"Dish Soap, Light Bulb, Shaving Cream, Tissues, Mustard, Spinach",8,91.52,Credit Card,Dallas,Supermarket,FALSE,Student,Spring,BOGO (Buy One Get One)
1000000572,9/10/2021 7:35,Rachael Sanford,"Ice Cream, Ketchup, Olive Oil, Tissues, Light Bulb, Mustard, Dish Soap, Spinach, Milk, Bread, Shaving Cream",10,33.71,Credit Card,Chicago,Warehouse Club,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000000573,5/15/2020 21:25,Jordan Spencer,"Tissues, Olive Oil, Milk, Light Bulb, Ice Cream",6,95.54,Debit Card,Seattle,Specialty Store,FALSE,Middle-Aged,Summer,None
1000000574,8/27/2022 21:05,Joseph Payne,"Olive Oil, Light Bulb, Shaving Cream, Ketchup, Milk, Ice Cream, Spinach",3,91.01,Cash,New York,Specialty Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000000575,4/7/2021 3:33,Jeffrey May,"Bread, Dish Soap, Light Bulb, Spinach, Olive Oil",9,48.51,Mobile Payment,Los Angeles,Supermarket,TRUE,Retiree,Summer,Discount on Selected Items
1000000576,5/19/2020 8:57,Catherine Dalton,"Shaving Cream, Mustard, Tissues, Light Bulb, Dish Soap, Spinach, Bread, Ketchup, Ice Cream, Olive Oil, Milk",10,22.51,Credit Card,Boston,Convenience Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000000577,10/21/2022 18:55,Christopher Smith,"Shaving Cream, Ice Cream, Tissues, Olive Oil, Milk, Mustard, Ketchup, Dish Soap, Light Bulb, Bread",8,35.74,Debit Card,Los Angeles,Convenience Store,TRUE,Homemaker,Summer,Discount on Selected Items
1000000578,9/13/2023 10:56,Cheryl Griffin,"Shaving Cream, Spinach, Milk, Light Bulb",3,98.71,Mobile Payment,Chicago,Supermarket,FALSE,Student,Fall,BOGO (Buy One Get One)
1000000579,11/21/2022 11:00,Jerry Berg,"Light Bulb, Mustard, Shaving Cream, Olive Oil, Bread",6,90.07,Credit Card,San Francisco,Supermarket,FALSE,Homemaker,Fall,Discount on Selected Items
1000000580,4/6/2020 0:31,Anthony Cervantes,"Tissues, Spinach, Ketchup, Ice Cream, Bread, Shaving Cream, Olive Oil, Milk, Mustard, Dish Soap",4,27.8,Credit Card,Boston,Department Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000000581,3/22/2024 13:08,Julia Ray,"Dish Soap, Light Bulb, Olive Oil, Bread, Mustard, Ketchup, Milk",3,7.9,Debit Card,Seattle,Pharmacy,TRUE,Teenager,Summer,Discount on Selected Items
1000000582,5/13/2023 17:19,Ashley Benton,"Shaving Cream, Olive Oil, Dish Soap, Mustard, Ketchup, Milk, Tissues, Ice Cream, Spinach",8,63,Debit Card,Los Angeles,Department Store,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000000583,6/1/2022 15:58,Jessica Lopez,"Milk, Shaving Cream, Tissues, Mustard, Light Bulb, Ketchup, Dish Soap, Spinach",6,32.9,Cash,Seattle,Supermarket,FALSE,Student,Fall,BOGO (Buy One Get One)
1000000584,5/6/2023 2:53,Ruth Garcia,"Tissues, Ketchup, Shaving Cream, Spinach, Milk, Bread, Dish Soap, Olive Oil",10,20.77,Cash,Houston,Pharmacy,TRUE,Professional,Winter,None
1000000585,5/21/2021 17:51,Jesse Floyd,"Spinach, Ketchup, Mustard, Olive Oil, Light Bulb, Milk, Ice Cream, Tissues, Dish Soap",6,48.04,Mobile Payment,Boston,Supermarket,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000000586,5/19/2023 10:12,Mary Perez,"Dish Soap, Ketchup, Light Bulb, Tissues, Mustard, Milk, Shaving Cream, Olive Oil",10,5.14,Credit Card,Atlanta,Pharmacy,FALSE,Student,Winter,None
1000000587,2/29/2020 7:40,Douglas Gonzalez,"Light Bulb, Ketchup, Bread, Milk, Mustard, Spinach, Shaving Cream, Tissues, Olive Oil, Ice Cream, Dish Soap",6,14.29,Credit Card,Chicago,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000000588,9/3/2021 14:16,Sherri Graves,"Ice Cream, Dish Soap, Olive Oil, Shaving Cream, Mustard, Bread, Tissues, Spinach, Light Bulb, Milk",1,43.78,Debit Card,Seattle,Supermarket,TRUE,Retiree,Summer,Discount on Selected Items
1000000589,3/3/2022 15:21,David Marks,"Ice Cream, Ketchup, Shaving Cream, Bread, Mustard, Dish Soap, Olive Oil, Light Bulb",9,5.09,Credit Card,Houston,Convenience Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000000590,4/24/2021 9:24,Kevin Boone,"Milk, Olive Oil, Light Bulb, Spinach, Mustard, Ketchup, Bread",6,13.4,Debit Card,Seattle,Department Store,TRUE,Retiree,Spring,None
1000000591,2/4/2021 1:10,Melissa Freeman,"Shaving Cream, Dish Soap, Ketchup, Bread, Spinach, Light Bulb, Ice Cream, Mustard",6,79.04,Debit Card,Dallas,Department Store,FALSE,Homemaker,Fall,None
1000000592,3/2/2021 2:32,Jerry Garrett,"Ice Cream, Bread, Spinach",4,46.58,Debit Card,Dallas,Pharmacy,TRUE,Young Adult,Winter,None
1000000593,6/28/2022 22:20,Kimberly Young,"Olive Oil, Tissues, Mustard, Ketchup",9,72.15,Cash,San Francisco,Specialty Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000000594,2/3/2020 6:21,Jenna Robinson,"Bread, Dish Soap, Olive Oil, Shaving Cream, Ketchup, Ice Cream, Spinach, Light Bulb, Milk",5,87.86,Cash,San Francisco,Department Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000000595,10/18/2021 14:43,Craig Hall,"Tissues, Ice Cream, Spinach, Mustard, Bread, Ketchup, Milk, Olive Oil, Shaving Cream, Dish Soap",5,15.09,Credit Card,New York,Warehouse Club,FALSE,Retiree,Summer,Discount on Selected Items
1000000596,8/21/2022 10:33,Amanda Blevins,"Dish Soap, Mustard, Olive Oil, Tissues, Bread, Milk, Spinach, Shaving Cream",2,54.27,Mobile Payment,Chicago,Specialty Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000597,2/1/2020 11:54,Sarah Aguirre,"Light Bulb, Tissues, Milk, Spinach",1,63.55,Cash,Dallas,Department Store,FALSE,Homemaker,Summer,None
1000000598,6/29/2023 11:14,Richard Randolph,"Olive Oil, Ketchup, Tissues, Bread, Shaving Cream, Light Bulb",8,50.89,Cash,Miami,Department Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000000599,8/13/2022 3:33,Luis Richmond,"Olive Oil, Milk, Tissues, Ketchup, Mustard, Bread",3,60.65,Credit Card,Boston,Department Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000000600,2/20/2021 11:34,Kim Campbell,"Bread, Spinach, Mustard, Dish Soap",10,49.19,Cash,Dallas,Specialty Store,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000000601,1/30/2021 23:01,Jack Mitchell,"Ketchup, Spinach, Dish Soap, Milk, Olive Oil, Ice Cream, Bread, Tissues, Light Bulb, Shaving Cream",1,66.45,Debit Card,Dallas,Pharmacy,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000000602,9/19/2021 20:49,Jose Knight,"Ketchup, Mustard, Dish Soap, Spinach, Ice Cream",2,89.05,Mobile Payment,Los Angeles,Specialty Store,TRUE,Young Adult,Fall,None
1000000603,3/30/2020 12:07,Aaron Rasmussen,"Spinach, Dish Soap, Ketchup, Mustard, Olive Oil, Tissues, Shaving Cream, Milk, Ice Cream, Light Bulb",9,38.14,Cash,Atlanta,Convenience Store,FALSE,Retiree,Summer,None
1000000604,11/6/2020 18:09,Tracy Morris,"Spinach, Ketchup, Tissues, Dish Soap, Bread, Milk, Shaving Cream",2,82.05,Cash,Boston,Supermarket,FALSE,Student,Spring,None
1000000605,10/27/2022 10:21,Richard Conley,"Shaving Cream, Bread, Ketchup, Spinach, Mustard, Tissues",4,62.64,Debit Card,Dallas,Supermarket,TRUE,Middle-Aged,Summer,None
1000000606,9/5/2022 15:08,Michael Johnson,"Light Bulb, Olive Oil, Mustard, Bread, Tissues, Dish Soap, Spinach",6,46.61,Mobile Payment,Houston,Department Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000000607,8/20/2023 19:41,Juan Graham,"Olive Oil, Light Bulb, Spinach, Mustard, Bread, Dish Soap, Shaving Cream",10,75.84,Mobile Payment,New York,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000000608,11/8/2021 16:50,Timothy White,"Ketchup, Light Bulb, Mustard, Milk, Bread",3,49.5,Mobile Payment,Los Angeles,Pharmacy,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000609,3/26/2023 5:50,Martin Foster,"Bread, Mustard, Ice Cream, Tissues, Light Bulb, Dish Soap",8,84.41,Credit Card,Miami,Convenience Store,TRUE,Professional,Spring,Discount on Selected Items
1000000610,2/3/2021 14:02,Benjamin Weaver,"Tissues, Mustard, Dish Soap",1,22.7,Debit Card,New York,Supermarket,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000000611,10/18/2023 10:48,Christopher Cooper,"Mustard, Shaving Cream, Olive Oil, Spinach, Milk, Tissues, Ketchup, Light Bulb",7,21.3,Debit Card,San Francisco,Warehouse Club,TRUE,Professional,Summer,None
1000000612,3/8/2022 12:48,Christopher Baker,"Bread, Dish Soap, Shaving Cream, Ketchup, Ice Cream, Tissues, Spinach, Light Bulb, Milk",4,51.77,Debit Card,Chicago,Pharmacy,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000000613,3/31/2022 23:02,Kevin Reid,"Light Bulb, Tissues, Bread, Ice Cream, Olive Oil, Dish Soap, Shaving Cream, Milk, Spinach, Ketchup",8,59.88,Debit Card,Miami,Pharmacy,FALSE,Senior Citizen,Winter,None
1000000614,4/7/2024 16:30,Fred Velez,"Shaving Cream, Olive Oil, Light Bulb, Ketchup, Bread, Dish Soap, Tissues, Milk",1,57.26,Debit Card,Houston,Convenience Store,FALSE,Young Adult,Fall,None
1000000615,12/5/2022 0:51,Matthew Moran,"Light Bulb, Olive Oil, Shaving Cream",7,83.15,Credit Card,San Francisco,Warehouse Club,FALSE,Young Adult,Winter,None
1000000616,4/14/2021 22:36,Adam Rodriguez,"Bread, Shaving Cream, Ice Cream, Ketchup, Spinach",10,7.05,Credit Card,Atlanta,Pharmacy,FALSE,Homemaker,Summer,Discount on Selected Items
1000000617,5/30/2023 6:36,Christian Hale,"Ketchup, Dish Soap, Milk, Mustard, Bread, Ice Cream, Tissues, Light Bulb, Olive Oil",1,43.33,Debit Card,San Francisco,Supermarket,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000000618,4/25/2024 0:38,Jessica Carr,"Tissues, Ice Cream, Dish Soap, Shaving Cream, Mustard",6,40.94,Mobile Payment,New York,Pharmacy,FALSE,Student,Spring,BOGO (Buy One Get One)
1000000619,9/20/2020 22:23,Angela Navarro,"Bread, Shaving Cream, Spinach, Light Bulb, Mustard",5,78.06,Debit Card,Dallas,Warehouse Club,FALSE,Student,Winter,Discount on Selected Items
1000000620,3/27/2022 11:22,Kiara Guerrero,"Milk, Bread, Dish Soap, Light Bulb, Spinach, Ice Cream",10,68.71,Cash,Boston,Pharmacy,FALSE,Middle-Aged,Winter,None
1000000621,7/12/2021 6:14,Lori Ramirez,"Bread, Shaving Cream, Ketchup, Spinach, Mustard, Olive Oil, Tissues, Light Bulb",3,92.17,Cash,Los Angeles,Warehouse Club,FALSE,Retiree,Summer,Discount on Selected Items
1000000622,12/18/2020 19:54,Valerie Perry,"Spinach, Ice Cream, Bread, Mustard, Tissues, Olive Oil, Shaving Cream, Milk, Dish Soap, Light Bulb, Ketchup",6,54.26,Cash,Seattle,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000000623,4/1/2022 22:07,Kelsey Moore,"Ketchup, Dish Soap, Mustard, Shaving Cream, Ice Cream, Olive Oil, Tissues, Bread",6,54.7,Mobile Payment,Seattle,Specialty Store,FALSE,Middle-Aged,Winter,None
1000000624,10/8/2023 20:44,Travis Parker,"Bread, Tissues, Spinach",8,93.17,Debit Card,San Francisco,Warehouse Club,FALSE,Middle-Aged,Summer,None
1000000625,8/31/2020 9:08,Christopher Horton,"Milk, Mustard, Shaving Cream, Olive Oil, Dish Soap, Spinach, Tissues, Bread, Light Bulb, Ice Cream",5,96.43,Mobile Payment,Chicago,Specialty Store,FALSE,Teenager,Summer,Discount on Selected Items
1000000626,7/21/2022 5:59,Jason Brown,"Ketchup, Dish Soap, Tissues",7,61.26,Cash,Los Angeles,Pharmacy,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000627,3/17/2020 20:07,Courtney Sexton,"Shaving Cream, Ketchup, Mustard, Tissues, Spinach",8,31.48,Credit Card,Atlanta,Department Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000628,5/12/2021 13:38,Randy Valencia,"Spinach, Dish Soap, Shaving Cream, Light Bulb, Mustard, Ice Cream, Tissues, Bread, Milk",1,33.78,Credit Card,Seattle,Convenience Store,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000000629,10/21/2023 13:16,Beverly Robinson,"Ice Cream, Olive Oil, Light Bulb, Tissues, Mustard, Dish Soap, Milk, Ketchup",2,49.98,Cash,San Francisco,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000000630,2/4/2024 11:32,Linda Thornton,"Milk, Light Bulb, Olive Oil, Bread, Spinach, Mustard, Ketchup",4,56.23,Cash,San Francisco,Convenience Store,FALSE,Homemaker,Spring,Discount on Selected Items
1000000631,4/21/2020 10:47,Scott Beck,"Dish Soap, Olive Oil, Tissues, Bread, Spinach, Ice Cream, Ketchup, Mustard",5,15.4,Mobile Payment,Dallas,Pharmacy,FALSE,Young Adult,Fall,Discount on Selected Items
1000000632,12/19/2021 21:34,David Schmidt,"Ice Cream, Mustard, Olive Oil, Ketchup",2,22.6,Cash,San Francisco,Specialty Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000000633,6/2/2021 13:37,James Mcdaniel,"Light Bulb, Shaving Cream, Olive Oil, Dish Soap, Ice Cream, Spinach, Mustard",8,94.4,Cash,Houston,Convenience Store,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000000634,10/25/2022 17:29,Travis Bates,"Spinach, Olive Oil, Ketchup, Milk, Tissues",5,11.45,Mobile Payment,Seattle,Convenience Store,FALSE,Retiree,Spring,Discount on Selected Items
1000000635,1/13/2023 13:51,Patrick Lewis,"Olive Oil, Ice Cream, Tissues, Mustard",5,45.66,Mobile Payment,Dallas,Specialty Store,TRUE,Professional,Summer,None
1000000636,2/8/2022 0:06,Michael Schaefer,"Spinach, Ketchup, Mustard, Bread",6,82.41,Credit Card,Houston,Specialty Store,TRUE,Teenager,Spring,None
1000000637,3/3/2022 20:49,Christopher Taylor,"Bread, Spinach, Ice Cream, Mustard, Milk, Dish Soap, Shaving Cream, Light Bulb, Olive Oil",4,53.33,Credit Card,San Francisco,Supermarket,TRUE,Young Adult,Spring,Discount on Selected Items
1000000638,9/2/2022 1:24,Guy Chan,"Olive Oil, Dish Soap, Ketchup, Mustard, Tissues, Milk, Shaving Cream, Spinach, Bread, Light Bulb, Ice Cream",4,82.22,Mobile Payment,San Francisco,Department Store,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000000639,1/25/2020 22:28,Ryan Bishop,"Mustard, Shaving Cream, Milk, Spinach, Ice Cream, Tissues",2,48.63,Credit Card,Seattle,Specialty Store,TRUE,Teenager,Summer,None
1000000640,8/30/2020 8:11,Andrew Baker,"Light Bulb, Mustard, Ice Cream, Olive Oil",5,48.12,Debit Card,San Francisco,Supermarket,FALSE,Middle-Aged,Winter,None
1000000641,2/15/2020 3:19,Jared Norton,"Bread, Dish Soap, Milk",6,82.12,Debit Card,Miami,Supermarket,TRUE,Middle-Aged,Winter,None
1000000642,6/17/2020 12:55,Molly Wilson,"Olive Oil, Spinach, Bread, Mustard, Tissues, Ketchup, Light Bulb, Milk, Dish Soap, Ice Cream, Shaving Cream",7,94.76,Credit Card,Houston,Warehouse Club,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000000643,1/18/2022 19:00,Lindsay Rogers,"Dish Soap, Ice Cream, Bread, Shaving Cream, Mustard, Ketchup, Light Bulb, Spinach",6,39.86,Debit Card,New York,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000644,1/29/2021 16:52,Rita Williams,"Milk, Bread, Dish Soap, Tissues, Ketchup, Ice Cream, Mustard, Light Bulb, Olive Oil, Shaving Cream, Spinach",9,30.02,Cash,Dallas,Convenience Store,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000000645,8/9/2020 14:38,Bobby French,"Light Bulb, Ice Cream, Tissues, Dish Soap",10,75.7,Mobile Payment,Atlanta,Pharmacy,FALSE,Young Adult,Spring,None
1000000646,6/20/2021 4:48,Elizabeth Ortega,"Olive Oil, Ketchup, Mustard, Ice Cream, Shaving Cream, Bread, Light Bulb, Dish Soap, Milk",2,56.86,Debit Card,Chicago,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000000647,11/19/2020 7:41,Dr. Christina Kelly,"Bread, Ice Cream, Spinach",7,23.36,Debit Card,Boston,Specialty Store,FALSE,Homemaker,Spring,None
1000000648,4/22/2021 9:25,Cynthia Fuentes,"Light Bulb, Tissues, Bread, Dish Soap, Spinach, Olive Oil, Mustard, Ice Cream, Shaving Cream, Ketchup, Milk",6,40.49,Mobile Payment,Dallas,Convenience Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000000649,9/8/2023 19:12,Christopher Fowler,"Olive Oil, Mustard, Ice Cream, Bread, Spinach",1,67.08,Credit Card,Chicago,Pharmacy,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000000650,11/11/2021 2:53,Toni Goodwin,"Light Bulb, Ketchup, Olive Oil, Tissues, Dish Soap, Bread, Milk, Ice Cream",4,56.5,Cash,Boston,Supermarket,FALSE,Professional,Fall,None
1000000651,1/21/2020 19:03,Katelyn Watts,"Olive Oil, Shaving Cream, Mustard, Ketchup, Dish Soap, Tissues, Ice Cream",6,93.85,Cash,Chicago,Convenience Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000000652,3/9/2023 23:55,Daniel Stevens,"Ice Cream, Light Bulb, Mustard, Tissues, Bread, Spinach, Olive Oil, Milk, Shaving Cream",6,58.27,Debit Card,Seattle,Supermarket,FALSE,Homemaker,Spring,Discount on Selected Items
1000000653,1/6/2024 18:34,Steven Calhoun,"Milk, Dish Soap, Mustard, Shaving Cream, Bread, Light Bulb, Olive Oil, Ice Cream",4,5.74,Mobile Payment,Los Angeles,Department Store,TRUE,Young Adult,Spring,None
1000000654,12/1/2022 21:08,Jeffrey Alexander,"Tissues, Olive Oil, Light Bulb, Mustard, Ice Cream, Shaving Cream, Bread, Dish Soap, Spinach, Milk, Ketchup",3,50.34,Credit Card,Boston,Convenience Store,FALSE,Homemaker,Summer,None
1000000655,2/23/2022 11:35,Paul Gonzalez,"Ice Cream, Tissues, Ketchup, Olive Oil, Light Bulb, Shaving Cream, Spinach, Dish Soap, Milk, Mustard",10,9.31,Mobile Payment,Chicago,Supermarket,TRUE,Senior Citizen,Summer,None
1000000656,4/8/2022 13:36,James Lloyd,"Bread, Ketchup, Mustard, Tissues, Ice Cream",8,48.52,Credit Card,Atlanta,Department Store,FALSE,Retiree,Winter,Discount on Selected Items
1000000657,3/16/2023 10:55,Melanie Smith,"Ketchup, Milk, Ice Cream, Bread",5,96.69,Mobile Payment,Dallas,Warehouse Club,TRUE,Teenager,Spring,None
1000000658,9/12/2021 19:45,Charlotte Johnson,"Dish Soap, Light Bulb, Ketchup, Tissues, Spinach",10,53.44,Cash,New York,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
1000000659,2/13/2021 23:38,Heather Shannon,"Shaving Cream, Olive Oil, Milk, Light Bulb, Bread, Ketchup, Tissues",3,53.19,Debit Card,Atlanta,Convenience Store,FALSE,Student,Fall,None
1000000660,7/5/2021 6:12,Angela Anderson,"Ketchup, Dish Soap, Bread, Ice Cream, Mustard, Spinach, Tissues, Shaving Cream, Light Bulb, Olive Oil, Milk",7,21,Mobile Payment,Houston,Department Store,FALSE,Retiree,Winter,None
1000000661,6/29/2022 14:28,Frank Jackson,"Shaving Cream, Ketchup, Ice Cream, Dish Soap, Mustard, Light Bulb, Bread, Milk, Tissues",7,59.88,Credit Card,Miami,Supermarket,TRUE,Retiree,Winter,Discount on Selected Items
1000000662,7/5/2023 20:32,Lindsay Wells,"Tissues, Mustard, Spinach, Light Bulb, Olive Oil, Dish Soap, Ketchup, Shaving Cream",4,29.49,Mobile Payment,Miami,Pharmacy,TRUE,Young Adult,Summer,Discount on Selected Items
1000000663,11/20/2021 9:24,Andrew Key,"Olive Oil, Light Bulb, Tissues, Shaving Cream",6,13.04,Mobile Payment,Dallas,Convenience Store,TRUE,Middle-Aged,Spring,None
1000000664,4/5/2020 0:50,Joseph Newton,"Milk, Dish Soap, Olive Oil, Ice Cream, Light Bulb, Shaving Cream, Tissues, Mustard, Bread",4,27.72,Mobile Payment,Los Angeles,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000000665,4/14/2024 15:16,Megan Bowers,"Ice Cream, Spinach, Olive Oil, Ketchup, Shaving Cream, Mustard",2,23.39,Mobile Payment,Miami,Specialty Store,FALSE,Senior Citizen,Winter,None
1000000666,4/23/2020 13:48,Ricky Powers,"Spinach, Milk, Light Bulb, Tissues, Ketchup, Olive Oil, Ice Cream, Shaving Cream, Dish Soap",6,92.66,Debit Card,Atlanta,Pharmacy,TRUE,Professional,Summer,None
1000000667,3/14/2023 19:13,Michael Murphy,"Light Bulb, Shaving Cream, Milk",8,70.76,Debit Card,Atlanta,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000000668,1/11/2023 9:20,Meghan Nelson,"Olive Oil, Dish Soap, Ice Cream, Bread, Milk",7,99.93,Credit Card,Houston,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000000669,1/7/2024 7:18,William Turner,"Shaving Cream, Bread, Mustard, Spinach, Dish Soap",2,93.68,Debit Card,Los Angeles,Department Store,TRUE,Homemaker,Summer,Discount on Selected Items
1000000670,8/8/2023 21:39,Christopher Sutton,"Mustard, Milk, Spinach, Ice Cream, Dish Soap, Bread, Tissues",7,19.13,Credit Card,San Francisco,Specialty Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000000671,9/26/2023 19:39,Steve Collins,"Ketchup, Bread, Mustard, Olive Oil, Ice Cream, Milk",3,92.95,Mobile Payment,Los Angeles,Department Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000672,10/28/2022 13:58,George Butler,"Bread, Olive Oil, Dish Soap, Mustard, Light Bulb, Spinach, Milk",8,45.71,Mobile Payment,San Francisco,Warehouse Club,TRUE,Professional,Fall,None
1000000673,4/14/2023 22:03,Brittney Quinn,"Mustard, Olive Oil, Ketchup, Tissues, Dish Soap, Bread",3,61.15,Cash,San Francisco,Pharmacy,TRUE,Young Adult,Summer,Discount on Selected Items
1000000674,1/27/2021 7:10,Margaret Swanson,"Shaving Cream, Milk, Bread, Ice Cream",3,28.4,Credit Card,Chicago,Supermarket,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000000675,12/1/2023 11:17,Mrs. Vanessa Williams MD,"Milk, Ketchup, Light Bulb, Spinach, Tissues, Dish Soap, Shaving Cream",7,51.42,Debit Card,Seattle,Supermarket,FALSE,Retiree,Spring,None
1000000676,8/5/2021 17:51,Michelle Cole,"Shaving Cream, Ketchup, Dish Soap, Tissues, Bread, Olive Oil, Ice Cream",7,36.79,Credit Card,Atlanta,Specialty Store,FALSE,Professional,Fall,Discount on Selected Items
1000000677,1/10/2022 10:40,Nicholas Hunter,"Bread, Milk, Ketchup, Olive Oil, Dish Soap, Spinach, Mustard, Tissues",3,69.1,Mobile Payment,Boston,Supermarket,TRUE,Teenager,Fall,Discount on Selected Items
1000000678,4/14/2023 18:20,Rebecca Humphrey,"Shaving Cream, Mustard, Bread, Ketchup, Spinach, Olive Oil, Ice Cream, Milk, Dish Soap, Tissues",1,50.42,Cash,Boston,Convenience Store,FALSE,Middle-Aged,Winter,None
1000000679,2/14/2021 10:43,Tammy Fleming,"Mustard, Shaving Cream, Tissues, Spinach, Dish Soap, Ketchup, Olive Oil, Ice Cream",5,24.64,Credit Card,New York,Department Store,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000000680,6/25/2023 10:46,Matthew Baker,"Ice Cream, Bread, Shaving Cream, Tissues",3,99.4,Debit Card,New York,Supermarket,TRUE,Student,Fall,Discount on Selected Items
1000000681,4/22/2020 8:49,Diana Kelly,"Shaving Cream, Dish Soap, Ice Cream, Ketchup, Tissues, Mustard, Bread, Light Bulb, Spinach, Olive Oil, Milk",7,18.37,Debit Card,Chicago,Pharmacy,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000000682,5/12/2022 23:27,Eric Jones,"Shaving Cream, Tissues, Milk, Olive Oil, Spinach, Light Bulb, Bread",7,53.34,Mobile Payment,Atlanta,Specialty Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000683,1/17/2021 20:31,Martin Dixon,"Light Bulb, Ketchup, Spinach, Ice Cream",5,71.13,Mobile Payment,San Francisco,Convenience Store,TRUE,Middle-Aged,Fall,None
1000000684,7/7/2023 20:07,Thomas Livingston,"Milk, Tissues, Ice Cream, Bread",3,42.28,Cash,Dallas,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
